  191.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  192.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  193.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  194.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  195.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  196.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  197.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  198.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  199.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  200.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  201.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  202.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  203.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  204.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  205.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  206.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  207.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  208.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  209.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  210.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  211.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  212.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  213.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  214.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  215.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  216.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  217.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  218.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  219.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  220.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  221.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  222.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  223.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  224.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  225.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  226.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  227.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  228.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  229.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  230.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  231.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  232.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  233.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  234.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  235.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  236.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  237.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  238.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  239.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  240.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  241.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  242.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  243.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  244.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  245.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  246.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  247.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  248.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  249.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  250.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  251.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  252.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  253.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  254.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  255.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  256.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  257.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  258.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  259.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  260.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  261.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  262.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  263.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  264.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  265.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  266.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  267.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  268.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  269.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  270.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  271.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  272.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  273.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  274.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  275.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  276.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  277.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  278.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  279.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  280.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  281.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  282.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  283.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  284.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  285.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  286.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  287.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  288.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  289.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  290.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  291.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  292.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  293.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  294.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  295.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  296.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  297.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  298.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  299.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
  300.00   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000   270.0000
